user,dataset,FromMe,ToCcPosition,HasAttachments,BodyLength,SubjectLength,SubjectPrefix,Sender,Recipient,repliedTo
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,9-16,re,User823E424,User25C0488;User8CCA1E0,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,UserD650581,User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,User353AB9D,User6D9D956;UserD650581,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User4154ED2,User17C5059;User353AB9D;User6D9D956;UserD650581,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserA3FD49,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User7A05C8F,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,UserCDF646D,User6896B03,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User98C7632,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User3E6A909,User582A136;User5912795;User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User8DAC612,,True
User25C0488,Test,0.0,FirstOnToLine,0.0,129-256,17-32,re,User8DAC612,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,129-256,33-64,fw,User3E6A909,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,1.0,513-1023,17-32,no prefix,UserD4B8D3F,,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User455D255,User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,UserC3CB815,User455D255;User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,1.0,>1023,33-64,no prefix,User353B398,User37E1C97;UserF4AD939,False
User25C0488,Test,0.0,FirstOnToLine,1.0,>1023,>64,no prefix,UserAA9C56F,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,17-32,no prefix,User15C4ADF,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,5-8,re,User1804101,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserEEEC0EB,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User654379,UserA95B7F7,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserF3AFA2E,User353AB9D;User493613D;User6D9D956;UserE6FFBDB,False
User25C0488,Test,0.0,FirstOnToLine,1.0,513-1023,17-32,no prefix,User92CD05B,User25C0488,True
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,UserACCEC2F,User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,no prefix,User542555C,User5C3A1C2;User6101E8;User782232C;User7D5CD10,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User295A5AD,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,UserA5C4570,User3437CB2;User49EC625;User557B23B;User92E2E5D;UserD9D2C1B,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User37956A5,UserCAF9A9C;UserEE40FCD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,fw,User71B469C,UserF6CFF75,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,UserDF70AFB,User6D9D956;UserE6FFBDB,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,UserC0CB0AA,User5B19744;User6896B03,False
User25C0488,Test,0.0,SecondOnToLine,0.0,513-1023,33-64,no prefix,UserC7A6D2E,User25C0488;UserC34D0BC;UserC7835DB,False
User25C0488,Test,0.0,ThirdOrLaterOnToLine,0.0,513-1023,9-16,no prefix,User8DAC612,User25C0488;User36A35BD;User48C8322;UserB0CD7E8;UserC7835DB,False
User25C0488,Test,0.0,ThirdOrLaterOnToLine,0.0,65-128,9-16,re,User8DAC612,User25C0488;User36A35BD;User48C8322;UserB0CD7E8;UserC7835DB,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User18E1C2A,User25C0488,False
User25C0488,Test,1.0,FirstOnToLine,0.0,0,5-8,no prefix,User25C0488,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,3-4,no prefix,User8CBFDFC,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User9C14FCC,User79050FC;User7A5F488;UserAF2E43E;UserD27CEDE;UserEE40FCD,False
User25C0488,Test,0.0,ThirdOrLaterOnToLine,1.0,513-1023,17-32,re,User79050FC,User25C0488;User7A5F488;User9C14FCC;UserAF2E43E;UserD27CEDE,False
User25C0488,Test,0.0,NotOnToOrCcLine,1.0,513-1023,17-32,no prefix,UserF13407F,User1804101;User6896B03;UserCDF646D,False
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,33-64,no prefix,User571EF68,User25C0488,True
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User1B7F4FE,User6101E8,True
User25C0488,Test,1.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User25C0488,User1B7F4FE;User6101E8,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,17-32,re,User1B7F4FE,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,65-128,17-32,re,User1B7F4FE,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User1B7A7E5,User1B7A7E5;User205DA73;User4FD16BC;User67EE0FA;UserD56396D;UserD96C672,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User98C7632,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,UserC1C9CB8,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,5-8,33-64,re,UserC1C9CB8,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,9-16,re,User163C635,User25C0488,True
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User4EEA878,User6896B03;User7282683,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,User3E6A909,User87BE1D1,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,UserD9C2814,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,>64,no prefix,User9C14FCC,User25C0488;UserC1C9CB8,True
User25C0488,Test,0.0,FirstOnToLine,0.0,33-64,>64,re,UserC1C9CB8,User25C0488;User9C14FCC,False
User25C0488,Test,0.0,FirstOnCcLine,0.0,129-256,>64,re,User9C14FCC,User25C0488;UserC1C9CB8,True
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,>64,re,User9C14FCC,User25C0488;UserC1C9CB8,True
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,>64,re,User9C14FCC,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,>64,no prefix,User36A35BD,User545C54B,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,65-128,>64,re,User36A35BD,User545C54B,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,9-16,no prefix,User747B0B1,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User2D7326F,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User823E424,User6896B03,False
User25C0488,Test,0.0,SecondOnToLine,0.0,>1023,17-32,re,User8CBFDFC,User25C0488;User76AEF9C;User823E424;User93E30B,False
User25C0488,Test,0.0,SecondOnToLine,0.0,257-512,17-32,re,User823E424,User25C0488;User76AEF9C;User8CBFDFC;User93E30B,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserC570374,User511E0C6;UserD0D9A6,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,UserB0A5974,User5EEA7D0;User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,UserF3AFA2E,User5EEA7D0;User6D9D956;UserB0A5974,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User3F67453,User463BFAE,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User53EBD4D,User4163285;User545C54B,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User53EBD4D,User4163285;User545C54B;User776F3DD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserADE2F32,User3F258C9;User6896B03,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,User2970FC8,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,UserD2CB94E,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User5375268,User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,UserD14F6B8,User5375268;User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User5154444,User6616305;User6896B03;User804E08E;User9E4EC43;UserB8630EB;UserBC1ACFC;UserBFD421B;UserC4AB6F1;UserFCF3DDA,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User6A9F9F7,User90A32A4,False
User25C0488,Test,0.0,SecondOnToLine,0.0,>1023,17-32,no prefix,UserF694A01,User1E3FC23;User25C0488;User36A35BD,False
User25C0488,Test,0.0,SecondOnToLine,0.0,33-64,17-32,re,User36A35BD,User1E3FC23;User25C0488;UserF694A01,True
User25C0488,Test,0.0,FirstOnCcLine,0.0,129-256,33-64,no prefix,User36A35BD,User25C0488;UserF694A01,False
User25C0488,Test,0.0,FirstOnCcLine,0.0,513-1023,33-64,re,UserF694A01,User25C0488;User36A35BD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,UserD96C672,User6896B03,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User2D7326F,User25C0488,False
User25C0488,Test,0.0,SecondOnToLine,0.0,129-256,17-32,no prefix,User823E424,User163C635;User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,5-8,no prefix,User4163285,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,5-8,re,User4163285,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,33-64,5-8,re,User4163285,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,5-8,re,User4163285,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,33-64,5-8,re,User4163285,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User497562F,User4CA8D7A;User9B5C652;UserEE40FCD;UserEEA9071,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,UserD301FE,User558F47E,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,UserD2CB94E,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,>64,no prefix,User5A2B095,User25C0488;User8DAC612,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User7D27AC2,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,65-128,33-64,fw,User36A35BD,User48C8322;User545C54B;User8DAC612,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User776F3DD,User545C54B,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,17-32,33-64,re,UserC1C9CB8,User545C54B;User776F3DD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,17-32,33-64,re,User36A35BD,User545C54B;User776F3DD;UserC1C9CB8,True
User25C0488,Test,1.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User25C0488,User36A35BD;User545C54B;User776F3DD;UserC1C9CB8,False
User25C0488,Test,0.0,FirstOnToLine,0.0,5-8,33-64,re,User36A35BD,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,33-64,33-64,re,User776F3DD,User25C0488;User36A35BD;User545C54B;UserC1C9CB8,False
User25C0488,Test,0.0,SecondOnToLine,0.0,129-256,33-64,re,UserC34D0BC,User25C0488;User36A35BD;User545C54B;User776F3DD;UserC1C9CB8,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,User699015E,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,17-32,re,User699015E,User25C0488,True
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User7B438FE,User2D97096;User525DE52;User578B189;User6101E8;User75E28A5;UserC05AE16,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User324514A,User6101E8,False
User25C0488,Test,0.0,ThirdOrLaterOnToLine,0.0,33-64,9-16,re,User5884084,User1E3FC23;User25C0488;User36A35BD;User5884084;UserF694A01,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,9-16,no prefix,User1B7A7E5,UserF65BFD3;UserF6CFF75,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,re,User36A35BD,User1B7A7E5;UserF65BFD3;UserF6CFF75,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,User8127352,User1B7A7E5;User36A35BD;UserF65BFD3;UserF6CFF75,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User1C45280,User6896B03,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,User25C0488,False
User25C0488,Test,0.0,SecondOrLaterOnCcLine,1.0,>1023,>64,no prefix,UserD93E028,User25C0488;User4EEA878;User6FFEB92;UserAD6A03;UserADE6D9E;UserC1C9CB8;UserC34D0BC,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User31117F7,User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,User738EF3A,User31117F7;User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User738EF3A,User31117F7;User6D9D956,False
User25C0488,Test,0.0,SecondOnToLine,0.0,>1023,>64,no prefix,UserC7A6D2E,User25C0488;UserC34D0BC;UserC7835DB,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,65-128,9-16,no prefix,User65F581,UserDAF921B,False
User25C0488,Test,0.0,FirstOnToLine,0.0,17-32,33-64,re,User48C8322,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,User4EEA878,User3366102,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,65-128,17-32,no prefix,UserEC01A58,User90A32A4,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,no prefix,User8DAC612,User1961596;User1B7A7E5;User205DA73;User2594312;User36A35BD;User776F3DD;User8DAC612,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,65-128,9-16,re,User48C8322,User1961596;User1B7A7E5;User205DA73;User2594312;User776F3DD;User8DAC612,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,17-32,9-16,re,User36A35BD,User1B7A7E5;User205DA73;User2594312;User48C8322;User776F3DD;User8DAC612,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,33-64,9-16,re,User205DA73,User1B7A7E5;User2594312;User36A35BD;User48C8322;User776F3DD;User8DAC612,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,33-64,9-16,re,UserC7835DB,User1B7A7E5;User205DA73;User36A35BD;User48C8322;User8DAC612,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserD99E219,User6896B03,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,UserD9C2814,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,1.0,513-1023,>64,no prefix,UserD2CB94E,,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,17-32,no prefix,User4163285,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,129-256,17-32,re,User4163285,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,5-8,17-32,re,User4163285,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserAE5286,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserAE5286,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserAE5286,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User715CE03,User6D9D956,False
User25C0488,Test,1.0,FirstOnToLine,0.0,513-1023,5-8,no prefix,User25C0488,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,>64,no prefix,User5CC768C,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User4A8BCE0,User6896B03,False
User25C0488,Test,0.0,SecondOnToLine,0.0,513-1023,33-64,no prefix,UserC7A6D2E,User25C0488;UserC34D0BC;UserC7835DB,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,9-16,no prefix,User4F41743,UserEA8716E,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User1DAE104,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,1.0,257-512,17-32,no prefix,User432F503,User6101E8,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,UserDF9C78E,User6101E8,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User36ED9FA,User6FC27C6;User8669A0D;User983D611;UserEE40FCD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,User180798B,User36ED9FA;User6FC27C6;User815524C;User8669A0D;User8A84B86;UserEE40FCD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,fw,User36A35BD,User48C8322;User545C54B;User8DAC612;UserD96C672,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,re,User6FC27C6,User36ED9FA,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,9-16,33-64,fw,User36A35BD,User48C8322;User545C54B;User8DAC612,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,UserC7835DB,User36A35BD;User48C8322;User545C54B;User8DAC612,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,UserB0CD7E8,User36A35BD;User48C8322;User545C54B;User8DAC612;UserC7835DB,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User1B52001,UserEE40FCD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User8C50B52,User1B52001;UserEE40FCD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,65-128,33-64,fw,User36A35BD,User545C54B;User8DAC612,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,no prefix,UserCDF646D,User6896B03,False
User25C0488,Test,0.0,FirstOnToLine,1.0,513-1023,33-64,no prefix,User847C7ED,User25C0488;User847C7ED;UserB7E026C,True
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,re,User847C7ED,User25C0488;UserB7E026C,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,User1B7A7E5,User3E6A909;User4FD16BC;User76AEF9C;User776F3DD;User8DAC612;UserFFCE596,False
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,17-32,no prefix,User12C0904,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,17-32,re,User12C0904,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,17-32,re,User12C0904,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,1.0,>1023,17-32,no prefix,User5A88E2A,User6896B03,False
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,17-32,re,User618EE59,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,65-128,17-32,re,User618EE59,User25C0488,True
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User428385B,User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User738EF3A,User428385B;User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User26E2D57,User428385B;User6D9D956;User738EF3A,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User428385B,User26E2D57;User6D9D956;User738EF3A,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User26E2D57,User428385B;User6D9D956;User738EF3A,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User428385B,User26E2D57;User6D9D956;User738EF3A,False
User25C0488,Test,1.0,FirstOnToLine,0.0,33-64,17-32,no prefix,User25C0488,User25C0488,True
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User658E1BD,User44EE9F2;User6D9D956;UserA67F4B7;UserD640645;UserEE40FCD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User7677C7A,User658E1BD;User6D9D956;UserEE40FCD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User353AB9D,User658E1BD;User6D9D956;User7677C7A;UserEE40FCD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User7677C7A,User353AB9D;User658E1BD;User6D9D956;UserEE40FCD,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User9B0DC01,User353AB9D;User658E1BD;User7677C7A;UserEE40FCD,False
User25C0488,Test,0.0,FirstOnToLine,1.0,513-1023,33-64,no prefix,UserC1C9CB8,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,17-32,33-64,re,UserC1C9CB8,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,33-64,33-64,fw,User6A88D6D,User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,33-64,33-64,fw,User6A88D6D,User5C7BDB;User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User346556,User5C7BDB;User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,UserA95670F,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,0,33-64,no prefix,User36A35BD,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User1804101,User3F258C9;User6896B03,False
User25C0488,Test,0.0,SecondOnToLine,0.0,>1023,>64,no prefix,UserC7A6D2E,User25C0488;UserC34D0BC;UserC7835DB,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,1-4,9-16,no prefix,UserFD9152F,,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,UserCDF646D,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User49F5924,,False
User25C0488,Test,1.0,FirstOnToLine,0.0,0,9-16,no prefix,User25C0488,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,17-32,no prefix,UserF8898A5,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,>64,no prefix,UserAE5286,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,>64,no prefix,UserAE5286,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,257-512,>64,no prefix,UserAE5286,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,UserD0DF6B1,User6D9D956;UserD0DF6B1,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User5B5BF42,User6896B03,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,User355D02A,UserEE40FCD,False
User25C0488,Test,0.0,NotOnToOrCcLine,1.0,257-512,17-32,fw,UserE88AC1F,User6896B03,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,UserD9C2814,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,UserD7C3A84,User6D9D956,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,>64,re,UserD14F6B8,User6D9D956;UserD7C3A84,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,UserD2CB94E,,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User15C4ADF,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,UserCBEE90E,UserCBEE90E,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User7C9B84D,UserAB8B38E,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,9-16,no prefix,User2C4E513,,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,re,UserE694657,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,17-32,no prefix,User36A35BD,User163C635;User25C0488;User823E424,True
User25C0488,Test,0.0,FirstOnToLine,0.0,257-512,17-32,re,User163C635,User25C0488;User36A35BD;User823E424,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,UserAE5C4DA,User149D81F;User1961596;User3E6A909;User7290016;UserA752866;UserFFCE596,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserCDF646D,User6896B03,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,1.0,>1023,5-8,no prefix,User8CBFDFC,User25C0488;User48C8322,True
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,UserD2CB94E,User25C0488,False
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User1B1C6AE,User25C0488,True
User25C0488,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,User25C0488,False
User25C0488,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User8C50B52,User3FE6921;User6129FC9;User6F24811;User6FC27C6;UserA2E6396;UserEE40FCD,False
