user,dataset,FromMe,ToCcPosition,HasAttachments,BodyLength,SubjectLength,SubjectPrefix,Sender,repliedTo
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User2A5A16B,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,257-512,9-16,no prefix,User62FC62D,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,257-512,5-8,no prefix,User99E1A95,True
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,5-8,re,User99E1A95,True
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,5-8,re,User99E1A95,True
UserFF0F29E,Validation,1.0,FirstOnToLine,0.0,513-1023,5-8,re,UserFF0F29E,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,5-8,re,User99E1A95,True
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User8E16BAE,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,User742EC60,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,65-128,33-64,re,User1A400C6,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,33-64,17-32,fw,UserAC28272,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,65-128,17-32,no prefix,UserC1C9CB8,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,re,User866A887,True
UserFF0F29E,Validation,1.0,NotOnToOrCcLine,0.0,>1023,17-32,re,UserFF0F29E,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,17-32,re,UserD923037,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,17-32,17-32,re,UserC1C9CB8,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User389C8EB,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,UserF7FB10C,False
UserFF0F29E,Validation,1.0,FirstOnCcLine,0.0,513-1023,>64,no prefix,UserFF0F29E,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,65-128,>64,re,User4163285,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,65-128,>64,re,UserD923037,True
UserFF0F29E,Validation,1.0,NotOnToOrCcLine,0.0,33-64,>64,re,UserFF0F29E,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,65-128,>64,re,UserD923037,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,129-256,>64,re,User4163285,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,257-512,>64,re,UserD923037,False
UserFF0F29E,Validation,0.0,FirstOnToLine,1.0,257-512,>64,re,UserC1C9CB8,True
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,>64,re,UserC1C9CB8,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User66D3EA6,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,UserB38F8F6,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,513-1023,>64,no prefix,User53E8860,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User8E16BAE,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,0,no prefix,User9D06320,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,0,no prefix,User9D06320,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,>1023,33-64,no prefix,User58B11C3,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User66D3EA6,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User8EF4370,False
UserFF0F29E,Validation,0.0,FirstOnToLine,1.0,513-1023,33-64,no prefix,User1AD6A11,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,User866A887,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,33-64,>64,re,User3B5705F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,>64,re,User866A887,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,65-128,>64,re,User3B5705F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,>64,re,User866A887,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,513-1023,>64,no prefix,User58B11C3,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,UserA277BF0,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User2D48190,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User4BB4B83,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,129-256,9-16,fw,UserC2598C4,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,129-256,17-32,no prefix,UserD270122,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,17-32,9-16,re,UserF51595,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,65-128,9-16,re,User5BA8598,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,17-32,9-16,re,User866A887,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User7882D2F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,65-128,9-16,no prefix,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,User866A887,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserE471C05,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,1.0,17-32,17-32,re,User3BADFD3,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,User58B11C3,False
UserFF0F29E,Validation,0.0,FirstOnCcLine,0.0,257-512,>64,no prefix,UserE6FB2F1,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserB38F8F6,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User8A3C5BB,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserB4B1B4E,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,257-512,17-32,no prefix,UserA1EDAB,True
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,65-128,17-32,re,UserA1EDAB,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,65-128,17-32,re,UserA1EDAB,True
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserED3CD0C,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,513-1023,>64,no prefix,UserFD7A725,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User522C352,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User2A1E64A,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,UserE6FFBDB,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,User2A1E64A,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserFE7BE53,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User6C7A77,False
UserFF0F29E,Validation,0.0,SecondOnToLine,0.0,>1023,33-64,no prefix,User4525318,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,UserD6DEEA1,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,>1023,>64,no prefix,UserFD7A725,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,513-1023,33-64,no prefix,UserFD7A725,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User7B1807F,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User58B11C3,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserB38F8F6,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User2A73842,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User940DB1E,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,User84516F5,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,17-32,17-32,re,User35C5A11,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserE21CA54,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,User58B11C3,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User4DD38A1,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,>64,fw,User4E8E66E,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,>64,re,User866A887,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,User53E8860,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User584AE2F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,65-128,33-64,re,User866A887,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User866A887,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,re,User584AE2F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,65-128,33-64,re,User866A887,False
UserFF0F29E,Validation,0.0,SecondOnToLine,0.0,129-256,33-64,no prefix,User1869F57,True
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,129-256,33-64,no prefix,User1869F57,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,9-16,33-64,re,User1869F57,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,no prefix,User2A1E64A,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,User6FAD132,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,re,UserE0E132,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,65-128,9-16,re,UserE1BBBBC,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,9-16,re,User81C6BF0,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,9-16,re,User2A1E64A,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,User45F919F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,513-1023,9-16,re,User5A5772D,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User5BAC557,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User3B5705F,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User8A6B1B2,False
UserFF0F29E,Validation,0.0,SecondOnToLine,0.0,>1023,33-64,no prefix,User7ED997B,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,65-128,9-16,re,UserC1C9CB8,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User16B9DF1,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,17-32,no prefix,User8D75D08,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User8E16BAE,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User66D3EA6,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User7B1807F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,257-512,17-32,no prefix,UserD923037,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,UserAE0BD78,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserD923037,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserEF4C7F7,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,513-1023,33-64,no prefix,User4253A9E,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,129-256,33-64,re,UserD270122,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,129-256,33-64,re,User866A887,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,>1023,33-64,re,User26770B5,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,129-256,33-64,re,User4253A9E,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,>1023,33-64,re,UserD923037,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,513-1023,33-64,re,User4253A9E,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,257-512,33-64,re,UserD270122,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,User61DB75B,True
UserFF0F29E,Validation,1.0,NotOnToOrCcLine,0.0,17-32,33-64,re,UserFF0F29E,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,129-256,>64,no prefix,UserD270122,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,>64,no prefix,UserC2598C4,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User8E16BAE,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User3B5705F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,User3B5705F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,User58B11C3,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,513-1023,>64,no prefix,UserFD7A725,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,User39CA221,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,Other,User765E917,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,UserDF9C78E,True
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,User85C5D51,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,1-4,17-32,fw,UserA0F8768,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserCDFD03F,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User8E16BAE,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,65-128,33-64,re,UserD270122,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,UserD923037,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserEF9F2A0,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,re,User837C04E,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,UserEF9F2A0,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,User58B11C3,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD9C2814,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,513-1023,>64,no prefix,UserFD7A725,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User66D3EA6,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserEC0D989,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,User522C352,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,9-16,17-32,re,User61DB75B,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,re,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,65-128,17-32,re,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserBBBE703,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,re,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,>1023,17-32,re,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,129-256,17-32,re,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserBBBE703,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User61DB75B,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,5-8,17-32,re,User61DB75B,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,UserAE0BD78,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,re,User4253A9E,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User4253A9E,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,UserAE0BD78,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User4163285,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User750AAA9,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1DACCB1,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,65-128,33-64,re,UserD923037,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User8D01CC0,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,257-512,9-16,no prefix,UserF9ACC79,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,513-1023,9-16,re,UserEFBE1D1,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,33-64,9-16,re,UserF9ACC79,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,33-64,9-16,re,UserD45E58,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,1.0,257-512,17-32,no prefix,UserF4F7F1F,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,513-1023,17-32,re,User6FFEB92,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,65-128,17-32,re,UserD93E028,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,1.0,513-1023,17-32,re,User6FFEB92,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,257-512,17-32,re,UserD93E028,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,257-512,17-32,re,UserF4F7F1F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,UserA0F8768,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserDC0821,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User7E7F411,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,UserCC4745B,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User795479F,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,17-32,no prefix,User8E16BAE,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserB38F8F6,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User742EC60,False
UserFF0F29E,Validation,0.0,FirstOnCcLine,1.0,513-1023,17-32,no prefix,User5BA8598,False
UserFF0F29E,Validation,0.0,FirstOnCcLine,0.0,65-128,17-32,re,UserD270122,False
UserFF0F29E,Validation,0.0,FirstOnCcLine,0.0,129-256,17-32,re,User522C352,False
UserFF0F29E,Validation,0.0,FirstOnCcLine,0.0,33-64,17-32,re,User522C352,False
UserFF0F29E,Validation,0.0,FirstOnCcLine,0.0,>1023,17-32,re,UserC2598C4,False
UserFF0F29E,Validation,0.0,FirstOnCcLine,0.0,65-128,17-32,re,User5BA8598,False
UserFF0F29E,Validation,0.0,FirstOnCcLine,0.0,>1023,17-32,re,UserC2598C4,False
UserFF0F29E,Validation,0.0,FirstOnCcLine,0.0,>1023,17-32,re,User5BA8598,False
UserFF0F29E,Validation,0.0,FirstOnCcLine,0.0,513-1023,17-32,re,UserC2598C4,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,UserEC601CE,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User98C7632,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,UserD923037,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,User61DB75B,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,UserD923037,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserD923037,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,UserAE0BD78,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User4253A9E,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,User61DB75B,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,UserD923037,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,UserEDBD9C6,False
UserFF0F29E,Validation,0.0,SecondOnToLine,0.0,>1023,33-64,no prefix,User7ED997B,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserB38F8F6,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,65-128,9-16,re,UserD923037,True
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,129-256,9-16,re,UserD923037,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User92A852F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User266210F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User266210F,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User1266AE5,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User9BC22D4,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User7959FAB,False
UserFF0F29E,Validation,0.0,ThirdOrLaterOnToLine,0.0,513-1023,>64,no prefix,UserFD7A725,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,65-128,17-32,no prefix,UserD923037,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,257-512,17-32,no prefix,User98C7632,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User1FE8659,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,UserFAFC7CB,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,UserBB84CD6,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User79F11C3,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,129-256,>64,no prefix,User37E4F21,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User79F11C3,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,9-16,33-64,re,User866A887,True
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,17-32,33-64,re,User866A887,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,User742EC60,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserC592817,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User85F5D04,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,17-32,33-64,re,UserC592817,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,129-256,33-64,re,UserC592817,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,1.0,>1023,33-64,re,User8519AA7,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,UserC592817,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,re,User84516F5,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,17-32,33-64,re,UserC592817,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User9B2CC89,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User3AC69E1,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,257-512,17-32,no prefix,UserECD08D7,False
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,257-512,33-64,no prefix,User6C24FEE,False
UserFF0F29E,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserB2BF68C,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,257-512,33-64,no prefix,User866A887,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,257-512,33-64,re,UserBCEFA5B,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,9-16,33-64,re,User866A887,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,65-128,33-64,re,User866A887,False
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,257-512,33-64,re,UserBCEFA5B,True
UserFF0F29E,Validation,0.0,SecondOrLaterOnCcLine,0.0,65-128,33-64,re,User866A887,False
UserFF0F29E,Validation,1.0,FirstOnToLine,0.0,65-128,33-64,re,UserFF0F29E,True
UserFF0F29E,Validation,0.0,FirstOnToLine,0.0,129-256,33-64,no prefix,UserA0F8768,False
